text,label
Esses corruptos só vão parar quando começarem a morrer...um por um! Eles estão cavando a própria cova.,1.0
"Que absurdo, STF não tem o que fazer ao não ser defender bandidos 😒",1.0
Os piores bandidos tão aí STF LIXOS,1.0
Congresso vergonha nacional.,1.0
Que vergonha!! STF trabalham em função da corrupção e bandidagem lamentável! 👎🏼👎🏼👎🏼,1.0
"Tem que prender os congressistas que saquearam o país e se escondem atrás das leis que os beneficiam, isso sim",1.0
A cada dia rumamos para o fortalecimento da ditadura de criminosos,1.0
Por isso que eu falo que só tem bandido nesse congresso e senado,1.0
"Esse congresso só trabalha contra o país. E por acaso são intocáveis? Ninguém consegue fazer nada???? Ninguém pode fazer nada? É isso??? Estamos estamos refém de representantes #corruptos, que ao invés de olhar para o seu povo , só trabalham com viés políticos e para seus próprios umbigos. O presidente não tem poder para nada??? É isso mesmo???",1.0
"Até onde isso vai? Cade o exército pra derrubar esses desgraçados que tomam o poder e riem da nossa cara @carla.zambelli o povo agoniza com esses desmandos da mal- dita justiça brasileira....nosso dinheiro pagamdo os ricos dalarios desses corvos, carniceiros ...homens que andam cercados de guarda costas, comendo nosso dinheiro em forma de caviar, e vinhos caros, viajando de primeira classe com a familia, soltando bandidos que ameaçam o povo trabalhadores de bem, sugam tudo que é do povo e dos xofres públicos....😡😡😡😡😡😡😡 indignação total....😡😡😡😡😡",1.0
Eu já disse : Se às Forças Armadas não FECHAREM este Congresso Nacional Corrupto nossa NAÇÃO estará condenada à Venezualizacao. Seremos uma Republiqueta bolivariana !,1.0
"Que absurdo isso, cadeia para esses fdp ninguém coloca limites ne... raça dos infernos, quabdo morrerem vão tudo queimar no inferno essas pragas.",1.0
Congresso nacional vergonha do Brasil 😣😣😣😣😣😣,1.0
"#congressocontraopovo, 🤬🤮tudo dentro do costume da Casa do Povo!🤮🤬 #congressoVERGONHA",1.0
Até quando o STF vai trabalhar contra o país?,1.0
Porra o presidente não serve pra porra nenhuma? Pra que presidente então? É o STF que governa o país? Estamos fudidos então... Se for isso mesmo o Brasil precisa de intervenção militar porque a nossa corte está recheada de bandidos!!!,1.0
"O Brasil é governado por corruptos, a câmara cria as leis e aprova pra beneficiar eles mesmos e o STF retifica. E o @jairmessiasbolsonaro só observa e não faz nada.",1.0
Fecha essa merda stf,1.0
"Cretinos, porrada neles!!! 👊👊👊",1.0
Pensado bem... saímos no lucro!! Não vai ter cadeia suficiente para tantos esquerdistas fanáticos. 😂😂😂🇧🇷🇧🇷,1.0
Mais um projeto de esquerdista dominada pelo ódio.,1.0
Até uma criança tem mais cérebro que esse povo👏👏👏,1.0
"Mistura do Chuck com a Chiquinha ! Uma garotinha sueca, de trancinha, com ar de inocência, atriz perfeita para as massas esquerdistas! Que feio. Deveriam ter vergonha!",1.0
"Na boa, deixa o planeta acabar. Ta na hora da humanidade ser extinta. Vida longa as bactérias, plantas e animais. ❤️",1.0
"CRIA DE GEORGE SORUS... RICA , FINA E ESPERTA.. NÃO ENGANA A NINGUEM. ROUBARAM AQUI AS MERENDAS É O PT NAÕ FEZ NADA PARA PUNIR OS DESVIOS DE VERBA DOS ALIMENTOS E FARDAMENTOS .",1.0
Vcs sabem quem está financiando a marionete??,1.0
#BolsonaroEnvergonhaoBrasil,1.0
Deveria tocar o coração destes governantes malditos,1.0
"A nova Tábata da esquerda identitária . A queridinha do imperialismo verde ,empenhar que eu já achei que existia esquerda no Brasil .",1.0
Filha do demônio soros !,1.0
"ELA DIZENDO QUE OS CAPITALISTAS LHES ROUBARAM A INFÂNCIA POR CAUSA DO AQUECIMENTO GLOBAL.. SE ELA SOUBESSE QUE LULA, O PT, O PMDB E CABRAL ROUBARAM ESCOLA, MERENDA, HOSPITAIS, REMÉDIOS DE TODAS AS CRIANÇAS BRASILEIRA.. ACHO QUE ELA NEM BOTAVA A CARA NA ONU....",1.0
Aí @manoblues1971 .. essa esquerdista tá legal pra ti? 😋,1.0
Menina enjoada,1.0
FORA FORA FRANCA?? Ela loucura FALANDO se???? LIXO . Faltou respeitosamente para BRASIL ORGULHOSO POR CAUSA NÃO PODEM FALTOU RESPEITO ELA👆🙈🙉🤷‍♀️👮‍♂️👮‍♂️👮‍♂️💚💚💚💚💚💚💚💚💚💚💚🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1.0
"Bla bla bla, não me convenceu 💩",1.0
"Estarrecido com o discurso do Bozo!!! Da asco, ele está nos fazendo passar vergonha na Onu",1.0
Já começou a vergonha mundial ... tá doendo meus ouvidos!,1.0
Coitada da menina @manueladavila porque a esquerda adora usar pessoas assim tipo ela ?,1.0
Essa criança não significa nada. Esse assunto é secundário. O assunto mais importante da humanidade é como acabar com a CORRUPÇÃO.,1.0
O professores dela são da teledramaturgia da rede Globo de televisão!!,1.0
Veja abaixo o twiter de Dinesh D´Souza:,1.0
"Enquanto isso na África.... Mas é a África ,,,, it doen't matter for us",1.0
Falou e falou e não falou nada só vejo ódio na vida dela nada vê essa menina 😂😂😂😂😂😂,1.0
Pega seu dinheiro comunista de merda e da pra ela 😂😂😂😂😂,1.0
Uma entojada. How dare you!,1.0
"Sei não hein!? Pertinente, porém vejo um desvio de pensamento arquitetado aí!",1.0
Noussa. Quanta hipocrisia.,1.0
"A verdade que a minha geração já tá podre, tomara que a próxima mude tudo isso, porque tá foda",1.0
Demagogia,1.0
Ela comendo o cu deles e eles aplaudindo ?????!!!,1.0
Bosta pura,1.0
Mais verdadeira que nota de 3 reais 🐷,1.0
Que milagre não pareceu os gados dizendo bobagens 😒😒😒,1.0
"Bela atriz,",1.0
O gado baba de ódio por não terem tamanha sensatez!! Ótimo ver o gado convulsionando!,1.0
Quero ela na presidência no lugar desse incompetente,1.0
Bozo nem chegou na ONU e já foi humilhado pelo discurso da Greta. 😅😅😅😅,1.0
"Ela pode militar uma causa importante, mas essa voz chorosa forçada não agrega, muito pelo contrário. Parece apenas uma menina histérica e muito chata. Podemos creditar isso a uma imaturidade, mas ela poderia ter sido melhor aconselhada. Perdi a simpatia por ela.",1.0
Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato .,1.0
👏👏👏16 anos o PT roubando o Brasil.,1.0
Que atuação comovente. Merece o Oscar.,1.0
Aí depois dela Bolosolixo. É um péssimo dia para existir,1.0
Atriz da pior qualidade... CONTE ME QUANTAS ARVORES VCS HIPÓCRITAS PLANTARAM HJ?,1.0
"Legal. Roubamos os sonhos dela. Kkkkkkk. Vamos acabar com as plantações de alimentos, com a pesca , a criação de gado e viver felizes para sempre!!! Isso sim é um conto de fadas. Vai pra escola minha filha. Quem sabe vc não aprende alguma coisa de útil ao invés de seguir a cartilha marxista que dizimou milhões pela fome e pela miséria.",1.0
"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral, isso é um grande hipocrisia. Deixando claro que votei em Haddad Nordeste13",1.0
Conversa pra boi 🐄 dormir!,1.0
Mais noção que o bozo,1.0
"Manuela doa seu salário pra mim, SUA COMUNISTA",1.0
Pura estupidez!,1.0
#forabolsonaro #forabolsominionsestupidos #lulapresopolitico #amazoniaficabolsonarosai #amazoniafica,1.0
Bolsolixo ouviu oq esse ser falou? Acho q não ele tá muito ocupado no Twitter postando merda !,1.0
Boa atriz grobal,1.0
"E Bozominions defendendo pacote anti crime de um juiz corrupto, excludente de ilicitude. Meu ovo.",1.0
"Branco fazendo branquice. Quando o escandinavo resolve salvar o mundo, sai da frente que lá vem discurso grandioso, em inglês perfeito. Que preguiça.",1.0
"Vcs jovens são nossas esperanças,pq acreditamos em vcs. Agora esses capitalistas são os enganadores quem te procuram com a falsa esperança.",1.0
"Uhuuulllll...!!!!o OSCAR É DELA..!!! KKKKKK....MELHOR EM TUDO,ATÉ ATRIZ......😂😂😂🇧🇷🇧🇷🇧🇷🇧🇷😎",1.0
#FAZEMFILALOGOVAOTODOSPRACADEIAESSAQUADRILHADOLADRAOCACHACEIRO,1.0
#FORAQUADRILAPTNUNCAMAIS,1.0
"O povo ODEIA vcs, bando de marginais",1.0
Tudo vagabundos! Kkkkkkkkk,1.0
A cara da desgraça,1.0
Dá medo em saber Q essas mentes maquinan o mal...falam bonito mais negam sua eficácia,1.0
Só faltam as barras de ferro na frente da foto ... aí ia ser perfeito,1.0
Algema em tds😂😂,1.0
quanta gente ruim em uma unica foto,1.0
"Se organizar direitinho, cabe todo mundo num camburão só!",1.0
Onde é esse presídio?,1.0
Não se aproveita nada dessa foto,1.0
#ForaBozo,1.0
Só gente boa! SQN!!!!,1.0
#frenteemdefesadasoberania #brasilsobataque #brasilsobataquefascista #obrasilénosso,1.0
Se gritar pega ladrao,1.0
Cambada de mentirosos!,1.0
"Se gritar pega ladrao, nao fica um",1.0
@incriveislugares2 Engano seu! Isso é coisa da direita burra q fica querendo mostrar q escolheu o lado certo,1.0
"Enquanto um protege nossas riquezas, o outro se preocupa com o cú alheio",1.0
esses caras dão muito é CÚ,1.0
Isso é um arrastão? 👎👎👎👎👎👎,1.0
Se jogar um carteira de trabalho não sobra um,1.0
Tinha que ser todos presos,1.0
Se falar Odebrecht não fica um meu irmão..,1.0
Belo disfarce hein bandidagem 😁,1.0
Kkkkk agradeço a Deus pelo livramento de ter Haddad como PRESIDENTE,1.0
O único que não presta é o ex_ governador da Paraíba👎👎👎,1.0
A farsa está armada. Verdadeiro circo.,1.0
Tira esse ameba do Wellington Dias daí. Governador vira casaca,1.0
"Meu ídolo, a esperança para nos salvar da insanidade desse presidente idiota. @fernandohaddadoficial",1.0
"Gente, tirem o Wellington Dias de perto de vcs. Ele é só queimação de filme. O Piauí, meu Estado, vem sendo afundado. Nem os carros para transportar os alunos ele está pagando. Nossos alunos não estão frequentado as aulas",1.0
"Se ajeitar direitinho, cabe num camburão!",1.0
Tomou ridícula!😂😂😂😂,1.0
#globolixo,1.0
Chupa sua pistoleira,1.0
Globo lixo inimiga do Brasil,1.0
Prostitutazinha da #globolixo vai se LASCAR,1.0
#GloboLixo,1.0
"😂😂😂😂...a criatura se lascou!!! Vá se informar , vá!",1.0
Kkkkkkkkklkkkkkk kkkkkkkkkkkkkkkkkkk toma sebosa kkkkkkkkkkkkkkkk,1.0
Sra Leilane repita comigo por favor por várias vezes !! ME FUDI !!!!! Kkkkk,1.0
toma pra deixa de ser besta .kkk,1.0
Hahahaha jornalista de merda,1.0
Deixei de assistir essa burralda há muitos meses !!,1.0
Toma lixo esquerdalha !,1.0
😂😂😂PALHAÇA 🤡🤡🤡,1.0
"As perguntas já são induzidas. Tentando obter somente respostas que queimem o governo, mesmo assim não conseguiu, além dessa reporte q é ruuuim pra caramba...😂😂",1.0
👏👏👏👏👏👏👏👏muito bom ! Isso mesmo .essa globo é um lixo podre !,1.0
"Esquerdista mentirosa , saia daí antes de ser demitida se liberte dos Comunista marinho .",1.0
Mulher idiota,1.0
"Globo lixo com seus repórter de bosta, falando mentira",1.0
Canalhada,1.0
Cala essa boca vocês não canção de passar vergonha 😡😡😡😡😡,1.0
Chupaaaaaa,1.0
🤣🤣🤣🤣🤣🤣🤣#globolixo,1.0
"Toma idiota útil, você poderia ter ficado sem essa vergonha.",1.0
#globolixo 😤😤😤😤😤😤,1.0
#globobosta #globolixo #lulamandantedocrime #stfvergonhanacional #bolsonaroorgulhaobrasil #bolsonaro2022,1.0
Tudo é culpa do presidente!? Globo lixo vá a merda. Parem de atrapalhar o Brasil,1.0
Essa globo é lixo mesmo 😠😠😠😠,1.0
Amo ver a Globolixo pagar mico kkkk,1.0
Globolixo🤮🤮🤮,1.0
"Assisti a Globo falando mal do governo bolsonaro, e depois mudei para a Record, sbt, band , redetv, todas noticiando completamente ao contrário! 😂😂😂🤷🏻‍♀️ #globolixo",1.0
#globolixo #globosta,1.0
#Globolixo,1.0
A ânsia de culpar Bolsonaro é tanta que recorrem a mentiras,1.0
As viúvas do Partido das trevas PT estão em todos os lugares tentando enganar o povo desinformado e estimulan os analfabetos funcionais a acreditar que podem se dar bem sem fazer esforço nenhum para melhorar o Brasil 👈🤣🤣🤣🤣🤣🤣,1.0
Crie vergonha com tantas mentiras,1.0
Toma no fiofo globo lixo,1.0
😂😂 lixo💩,1.0
É uma anta!!,1.0
Incompetente ela sempre foi!,1.0
"Kkkkkkkkkk toma, aprendeu sua orelhuda.",1.0
Jumenta,1.0
#globolixo gosta de passar uma vergonha! 😂😂😂😂,1.0
Ridícula!,1.0
Globo lixo quando essa emissora vai fechar insisted na mentira,1.0
A GLOBOLIXO NÃO CANSA DE PASSAR VERGONHA!! #GLOBOLIXO,1.0
"BEM FEITO,TOMOU PAPUDA🐀",1.0
Globo lixo,1.0
Essa repórter pau mandado da GLOBO LIXO só fala merda. E o caso Celso Daniel a globo não fala nada .🤮,1.0
"Essa emissora está indo para o buraco , cavado por eles mesmos , não noticiam a verdade , os apresentadores se lambuzam com o próprio veneno e acontece isso ao vivo !🤢🤮",1.0
"Sem novidades, lixo sendo lixo.",1.0
#globosta,1.0
Que jornalismo das coxas fake...globoxta!,1.0
#foraglobolixo,1.0
💪💪💪💪💪💪💪💪💪💪💪vai TONTA,1.0
Isso é uma palesma RIDÍCULA... ESSA.MULHER É UMA PIADA KKKKE SE ACHA COM ESSA VOZ FORÇADA. R I D Í C U L A!!!!!!!,1.0
#globo lixo,1.0
"Eu esperava tudo nessa vida, menos a Globo passar tanta vergonha! Que jornalistas tendenciosas, não escapam um. Todos com viés ideológico contra o Governo Federal, que até agora não fez nada de bom para essa emissora lixo.",1.0
Q jornaleco,1.0
"Toma, palhaça 🤦🤣🤣🤣",1.0
MENTIROSA NÃO MERECE RESPOSTA PORQUE A SUA PERGUNTA JÁ É UMA MENTIRA QUE FALA POR SI SÓ. CHUPA GLOBOLIXO!😡🤜💥🐀💨👉,1.0
Globo ridícula !!!!!,1.0
Toma vergonha#redelixo🇧🇷,1.0
Só vergonha. Tomou papuda!!!!,1.0
Lixo comunista,1.0
😂😂😂😂😂 vai se fuder globolixo,1.0
Jornalista pilantra!,1.0
#globolixo👈👎👎👎👎,1.0
Se lascou Globolixo 🤮🤣🤣🤣,1.0
Toma sua FDP! Ahahahahahahaaa,1.0
Rapaz nem entrevista de emprego é tão rápido igual foi essa kkkkkkkkkk cara deu tapa na cara dela de um lado depois do outro kkkkk,1.0
"Esta idiota não cansa de passar vergonha, parece que se não passar o dia fica perdido",1.0
GloboLixo 🔥🔥🔥,1.0
Adoram fazer papel de bobos 🤡,1.0
Kkkkkk idiota essa Lei sei lá.Muito idiota mexmo.,1.0
Mídia lixão 🤮,1.0
#coisanojentasim,1.0
Globosta sempre passando vergonha,1.0
Bando de FDP 💩💩💩💩💩,1.0
Globo lixo!,1.0
"Ñ pode ser feito mais nada, secou a teta.",1.0
Se deu mal...globolixo,1.0
"Se ferrou linguaruda, esquerdista idiota",1.0
"Tá feio e cansativo essa globo, claramente buscando ou plantando notícias falsas pra derrubar o governo",1.0
Está idiota só faz cagada.,1.0
🤣🤣🤣🤣🤣GLOBOLIXO,1.0
#globolixo #globolixomente,1.0
"@leilaneneubarth Essa menina já foi uma boa jornalista, mas hoje ? Por questão de comodismo, para não perder o emprego, só fala 💩💩💩! É pau mandado, só fala besteira! É lamentável o que as pessoas fazem e falam para garantir o emprego.",1.0
Globo lixo falida,1.0
Essa globo lixo não cansa de passar vergonha!!,1.0
"Bem feito.Não tem vergonha na cara,fuça..",1.0
A cara de frustração da vagabunda.😒😂,1.0
Mó cara de cu essa mulher ficou depois😂😂😂😂,1.0
É vergonha alheia atrás de vergonha alheia! Ainda bem que existem guerreiros com disposição suficiente para assistirem essas aberrações e nos manterem informados!,1.0
Lixo 😂😂😂,1.0
"😂😂😂😂😂 aí q burra, da zero pra ela...",1.0
Kkkkkk outra babaca.,1.0
Cadelinha de estimação da lixo,1.0
Vichi....CANALHA....#globolixo #globobosta #globonewslixo....#bolsonarotemrazao #somostodosbolsonaro #Bolsonaro2022,1.0
RIDÍCULA e não vai ter. #globolixo 🤮,1.0
"🤣🤣🤣🤣🤣🤣 Imbecilidade dessa repórter, que leva tudo para o lado pessoal...",1.0
Deixou a tola sem argumentos 😆😆😆😆,1.0
TCHAU QUERIDA GLOBOLIXO,1.0
Desespero da globolixo,1.0
😂😂😂😂 A globo passando vergonha 🆘🆘🆘🆘 GLOBOLIXO,1.0
Leilane vergonha alheia 🤣🤣🤣🤣,1.0
Essa comunista de bosta da Globo lixo não vale nada.,1.0
"Vcs não tem vergonha de mentir desta forma,",1.0
😂😂😂😂😂😂😂😂😂😂😂😂😂idiota 👉🏻🇧🇷,1.0
TOMA VERGONHA NOS CORNOS SUA ESCROTA,1.0
Ela é uma nojenta.😡,1.0
É Globo é uma vergonha. #globolixo,1.0
Mais um lixo.,1.0
Chupa esquerdista!,1.0
"Globolixo, só mentiras 👹",1.0
Biscate,1.0
Que delícia ver a cara de tacho dela !,1.0
😂😂😂😂😂😂 jornazista,1.0
"Esses vermes fala todo dia desse derramamento de óleo, não por preocupação ambiental é para tentar ferrar o governo!",1.0
😂😂😂😂😂😂😂 fala burrice idiota,1.0
Mulher chata 🙄,1.0
Vergonha alheia da porra,1.0
Mais uma vergonha!!!!,1.0
"Leilane Neubarth ja foi jornalista de qualidade, NJ, nao passa de uma fanatica hater contra o Bolsonaro.. ela e A Cristina Lobo sao INTRAGAVEIS",1.0
"Mentirosa, manipuladora, a serviço da desinformação e manipulação. Onde essa rede lixo, e seus lixos de locutores e apresentadores quer chegar? Já não chega o que a família proprietária vem ganhando desde o regime militar, sempre puxando o saco daquele governo por 21 anos?",1.0
A Globo e sua trupe de apresentadores não cansam de passar recibo de idiotas desonestos da desinformação. Aí tomam invertida ao vivo!🤣🤣🤣🤣,1.0
A Globo tá falindo está mandado todo mundo embora,1.0
"😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂GLOBOLIXO, NAZISTAS! A POPULAÇÃO DEVERIA VER O QUE REALMENTE A GLOBOSTA É . NUNCA MAIS SINTONIZAR NESTA MERDA.",1.0
Feiúra,1.0
Vergonha ! Globolixo sempre contra o governo,1.0
Amei ver está idiota passando ver co há ficou até sempre rumo🤪,1.0
MAIS UMA CANALHA DA GLOBO LIXO.,1.0
"Esses bostas da Globo, tentam a todo momento responsabilizar o atual governo, sobre tudo de ruim que acontece. Chega ser vergonhoso @jornaloglobo @globo_lixo2019 não percebem que o povo acordou e não dá mais créditos as suas falsas matérias.",1.0
Inbecil essa jornalista,1.0
"Aqui , não ligo a Globo...mentirosa e articuladora do mal..",1.0
Esquerdista do cacete,1.0
Todo dia essa esquerda quer desmoralizar nosso governo. 🇧🇷💚🙏🇧🇷🙏🏿,1.0
Lamentável saber que quem deveria informar a população está a serviço da desinformação. #redeesgoto,1.0
"Bem feito, que todos aqueles que tentam manipular as informações sejam desmentidos e envergonhados.",1.0
#globolixo passando vergonha mais uma vez.,1.0
@leilaneneubarth para de disseminar lixo... parece q passar vergonha p vc se tornou rotina🤪🤪🤪,1.0
Não cansam de passar vergonha né???? Pqp,1.0
Leilane mentirosa fofoqueira vcs não prestam só fica atacando nosso Presidente jornalista da Globo 🐍🐍🐍🐍🐍🐍🐍🐍🐍,1.0
Kkkkkkkkkkkkkkkkkk #globolixo,1.0
Chata pra caramba. Tá velhota e horrível.,1.0
Idiota !,1.0
globo lixo não cansa de passar vergonha,1.0
Se fudeu,1.0
🤣🤣🤣🤣🤣 #GLOBOLIXO 💩💩💩💩💩💩💩,1.0
Chupa Leilane! É por isso que vcs perdem audiência!😠😠,1.0
"Papel ridículo dessa jornalista. Agressiva, tentando colocar palavras na boca do entrevistado.",1.0
Globo lixo!!!!!!!!!!!,1.0
Kkkkkkkkk GloboLixo ja virou chacota!,1.0
Sifuuuuuuu #globolixo,1.0
Só passando vergonha esse bando de inútil,1.0
Só podia ser da Globolixo mesmo! Esse povinho não cansa de passar vergonha. Lastimável!🧐,1.0
Ridicula e fraca jornalidta global.Cultura alguma.Conhecimento algum.Repete o que lhe mandam.Falta de caráter,1.0
#Globolixo 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1.0
"@redeglobo lixo não cansa de passar vergonha, para tá ficando feio 😂😂😂😂😂😂😂😂😂😂😂",1.0
"Ja passou,da hora de saírem de cena seus comunistas da globo lixo!!!",1.0
Se fodeu,1.0
Otaria,1.0
Frustrada sexual.,1.0
🤣🤣🤣🤣🤣🤣ridícula,1.0
Essa calhorda já está enrugada de tanto mentir e de pagar mico contra o governo Bolsonaro! Quando será que vai tomar vergonha na cara?,1.0
Bruxa,1.0
Globo lixo kkkk,1.0
"Cara foi a Venezuela que fez a cagada, mas é o Bolsonaro o culpado. Eita gentinha nojenta e baixa",1.0
Não cansam de passar vergonha!! #GloboLixo,1.0
Vai desavisadaaaa,1.0
"Olha o ódio dessa mulher, ela nem disfarça, toma mentirosa, a verdade sempre prevalecerá.",1.0
"Globolixo sendo globolixo, mentem descaradamente. Está Leilane e um nojo, mentirosa contumais.",1.0
"E a #Globolixo passa vergonha de novo! 😂 Eee novela chata, que não acaba nunca..aff!!!",1.0
#globolixo para tá muito feio pra vocês 🤮🤮🤮🤮,1.0
😂😂😂😂 #GloboLixo,1.0
😂😂😂😂😂😂😂😂 retardada!,1.0
Essa zero já era para ter aposentado e parar de fazer jornalismo parcial e@mentiroso,1.0
"👆👆 cada escorregada, q o programa caiu muito de audiência, além CLARO, das caras e bocas q são horríveis!! Essa #PTRALHADA cansou!! Ñ dá nem p tentar assistir!! DESINFORMAÇÃO e com viés ideológico e político!!🤮🤮🤮🤮",1.0
Só sabem mentir. Faz um tempão que não assisto.,1.0
So podia ser a Globo lixo,1.0
Rsrsrsrs Globo sem globolixo,1.0
Toma globo bosta sua lixo,1.0
Essa Globo é uma bosta,1.0
"Kkkkkkkkkkkkkkkkkkkkkkkkkkkkk, esses jornalistas podres da GLOBOLIXO tentam de toda forma boicotar o Governo Bolsonaro, só pra vocês saberem, o povo está vacinado contra vocês viu.",1.0
NA LATA DESSA JORNALISTA IDIOTA,1.0
🤣🤣🤣lixinho da globolixo!!,1.0
Globo só passa vergonha,1.0
"Isso passou dos limites, porque a Globo não é punida?deveria ser, só fala as notícias distorcidas e falsas.",1.0
😂😂😂😂😂😂😂!!! Lembrei da propaganda da Parmalat!! TOMOU 😂😂😂😂😂Globo lixo 🤮🤮🤮,1.0
"Mais é muito cara de pau,sensacionalista e desinformada🤮🤮",1.0
Globolixo! Globonews lixo!!,1.0
Lixo de profissional,1.0
Toma abestada.😂😂😂,1.0
Globo lixo acabou fim..🤣🤣🤣🤣,1.0
É a clara tentativa da globo de achar defeito em td do governo e tem gente que acredita nas informações dessa globolixo!,1.0
"Isso está ficando ridículo, estes jornalistas não tem vergonha? Afff.🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️",1.0
Rede esgoto todos os dias passando vergonha e desinformado a população👎👎,1.0
A Globo é um.lixo hoje falou o tempo todo acusando o Bolsonaro..Cadê os 19 governadores da esquerda do Nordeste??,1.0
Poderia ter evitado essa vergonha se não aceitasse a cartilha da Globo a qualquer custo desmoralizar o governo. Bem feito!!!,1.0
Por isso não assisto nada da Clobo...lixo.,1.0
GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO GLOBOLIXO,1.0
"Essa senhora é uma vergonha para a classe jornalística, onde estavam os questionamentos dela qdo o Brasil era roubado descaradamente? Onde estão hoje os questionamentos dela qdo o STF quer soltar Lula e trocentos ladrões presos pela Lava Jato? VERGONHA👿",1.0
Da nojo de ver as deformação ttudo pra culpar Bolsonaro eita desgraça.,1.0
"😂😂😂😂😂 cortaram ele na hora kkkk nem deixaram ele continuar explicando, Globolixo",1.0
Vergonha dessa bandida!!!,1.0
FICOU COM CARA DE TACHO.🤣🤣🤣🤣🤣🤣 #MarinhosCorruptos #MarinhosSãoLixos,1.0
Se phodeu,1.0
Mulher IMBECIL,1.0
"Que credibilidade tem? Não sabe nem se informar do assunto, resultado passando vergonha! #globolixo",1.0
Eles não cansam de passar vergonha,1.0
Globo e um lixo,1.0
Quem joga óleo e@pt esquerda todo vai pagar por isto não come peixe que pecado cai quem sujou mar de óleo,1.0
Sempre dando fora ! 🐴,1.0
O Leilane cala essa boca suja greluda,1.0
Mulher imbecil,1.0
Ridícula ...... 🤣🤣🤣🤣🤣,1.0
Não tem jeito pra essa gentalha da Globosta!,1.0
Assisti duas vezes pra vê-la passar vergonha!!! 😂😂😂😂😂😂👏👏👏👏👏👏👏👏👏👏,1.0
"Já deu pra globolixo,tá na HR de se aposentar,e deixar o jornalismo pra pessoas q querem da notícias verdadeiras,já nem assisto jornal da globolixo,a tantos anos sendo enganados por notícias mentirosas q cansamos.",1.0
"Mas o q esperar da Globo lixo, e seus funcionários pagos pra lerem o script ?? Cabecinhas vazias..... 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",1.0
A ânsia de atacar nosso Presidente é insana. qual a dificuldade desta gente em respeitar os resultados das urnas? que vão para o inferno. Tem que respeitar meu voto sim.,1.0
😂😂😂😂Burra,1.0
Esse rapaz não foi eleito presidente voces estão se tornando imsuportaveis,1.0
Fora #Globolixo,1.0
#globolixo #globolixotraidoradapatria,1.0
"Eduardo, ow pena do Brasil ! Vcs lutando por ele .... mas os ratos só prejudicam ! Globo, STF, Rodrigo Maia e o Davi Alcolumbre...agora parte do PSL . Muita força eu desejo para vcs ! Rezo pelo meu país ! Só Deus e vcs por nós! 🙌🏻🙏🏻",1.0
"@bolsonarosp @jairmessiasbolsonaro @carla.zambelli @carlosbolsonaro , com a matéria de ontem divulgada no JN, sobre a suposta ligação do caso da deputada, então o que vejo e que todos sabemos que a globo criou um álibi, perfeito só que não. Agora já podemos ligar uma fato do Adélio, quem foi seu possível mandante, não resta Dúvida, pode ligar às coisas, primeiro a Globo defende de unhas e dentes uma narrativa do PSOL tentando ligar a família de Bolsonaro ao crime, segundo agora tenta criar esse álibi, mas fracassou. Podemos agora identificar o mandante do crime, Rede Globo, não resta dúvida, eles pagam advogados caros para defender o vagabundo para tirar a vida do PR. Porém Deus é maior, Não adianta, Globo, STF, Congresso, PSL, Esquerda, Centrão etc. Tentar contra Jair, Jair foi o todo Poderoso que o escolherá para governar o Brasil. Só por uma atitude dele, a de ser amigo de Israel, Deus é agraciado por Jair ser voto a favor de Israel, Jair vai ser novamente em 2022 nosso presidente. Viva o Brasil viva Israel!.",1.0
Mais uma vez a globolixo distorce a matéria . Impressionante ....,1.0
Como sempre atrapalhando o teu pai. Nunca vi tanto filho atrapalhando o próprio pai como presidente da República. #calaabocaeduardobolsonaro,1.0
BURRO!!!,1.0
@bolsonarosp pega tua viola e sai fora ignorante de nível máximo.,1.0
Acabei de assitir essa merda de entrevista que vc deu seu bostinha vc fala em Ai5 ? Falta homem pra fazer isso ta pra nascer quem vai fazer isso. Vc e um fdp idiota so fala merda seu arrombado,1.0
"Ai5 é meus ovos , entrevista de qualidade de gente sem cérebro🍊🍊🍊🍊🍊🍊🍊🍊",1.0
"Embaixador 😂😂😂foi líder do governo a força,fala merda e depois pedi desculpas",1.0
Ridículo! Bosta ambulante. #forabolsonaro 🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊,1.0
#1AnoDaVitoria #EuApoioPresidenteBolsonaro #LulaMandanteDoCrime,1.0
